run_id,seed,objective,sharpe,return,vol
0,42,-1.990408436325216,1.990408436325216,0.33542968693283415,0.15847485429432515
1,43,-1.9868631098461198,1.9868631098462308,0.3407164380726348,0.16141848750589363
2,44,-2.0070227381801944,2.0070227381801944,0.32696448551994095,0.15294519572721507
